Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season
68,Female,Jewelry,Accessories,26,Tennessee,Spring
57,Female,Socks,Clothing,52,Missouri,Fall
69,Female,Skirt,Clothing,46,Washington,Summer
45,Female,Pants,Clothing,52,Oklahoma,Winter
35,Female,Socks,Clothing,42,Connecticut,Fall
36,Female,Sandals,Footwear,37,Arkansas,Spring
55,Female,Belt,Accessories,52,Missouri,Fall
66,Female,Sandals,Footwear,34,Washington,Spring
57,Female,Shorts,Clothing,88,Idaho,Spring
18,Female,Handbag,Accessories,88,Montana,Fall
31,Female,Jacket,Outerwear,51,Montana,Summer
50,Female,Sunglasses,Accessories,97,Georgia,Fall
50,Female,Sneakers,Footwear,56,Mississippi,Winter
61,Female,Sweater,Clothing,53,Hawaii,Spring
52,Female,Skirt,Clothing,71,Ohio,Fall
38,Female,Jewelry,Accessories,93,Virginia,Winter
67,Female,Blouse,Clothing,72,Texas,Winter
42,Female,Blouse,Clothing,59,Vermont,Winter
25,Female,Boots,Footwear,87,Kansas,Summer
41,Female,Jeans,Clothing,78,California,Fall
62,Female,Hoodie,Clothing,68,Mississippi,Winter
19,Female,Sweater,Clothing,76,Iowa,Fall
63,Female,Gloves,Accessories,99,Virginia,Winter
43,Female,Sneakers,Footwear,52,Maryland,Summer
68,Female,Sunglasses,Accessories,58,Missouri,Spring
24,Female,Belt,Accessories,59,Wisconsin,Winter
27,Female,Sweater,Clothing,71,Maine,Spring
61,Female,Gloves,Accessories,94,Pennsylvania,Winter
59,Female,Handbag,Accessories,40,Maine,Winter
67,Female,Socks,Clothing,24,Missouri,Spring
46,Female,Pants,Clothing,38,Vermont,Fall
65,Female,Scarf,Accessories,37,Wisconsin,Fall
63,Female,Coat,Outerwear,29,New Jersey,Spring
57,Female,Jacket,Outerwear,92,New Mexico,Fall
40,Female,Hoodie,Clothing,24,Colorado,Fall
36,Female,Boots,Footwear,52,California,Winter
67,Female,Socks,Clothing,29,Arizona,Summer
61,Female,Jewelry,Accessories,30,Indiana,Winter
64,Female,Shoes,Footwear,31,Arkansas,Fall
30,Female,Socks,Clothing,67,Nevada,Summer
53,Female,Pants,Clothing,65,Rhode Island,Winter
27,Female,Sneakers,Footwear,22,Wyoming,Winter
27,Female,Sunglasses,Accessories,56,Texas,Winter
53,Female,Skirt,Clothing,78,Washington,Spring
34,Female,Coat,Outerwear,90,Rhode Island,Summer
39,Female,Hoodie,Clothing,85,Illinois,Winter
44,Female,Sunglasses,Accessories,58,Oregon,Fall
37,Female,Skirt,Clothing,34,Florida,Fall
57,Female,Coat,Outerwear,40,Kansas,Summer
38,Female,Handbag,Accessories,29,North Dakota,Fall
21,Female,T-shirt,Clothing,76,New Hampshire,Winter
45,Female,Sunglasses,Accessories,84,Texas,Fall
68,Female,Shirt,Clothing,65,Montana,Spring
37,Female,Hoodie,Clothing,80,Delaware,Winter
53,Female,Blouse,Clothing,98,New Hampshire,Fall
57,Female,Sneakers,Footwear,71,Minnesota,Spring
28,Female,Scarf,Accessories,69,Alaska,Fall
37,Female,Jewelry,Accessories,95,Connecticut,Spring
54,Female,Pants,Clothing,67,Connecticut,Fall
49,Female,Sneakers,Footwear,49,Kansas,Summer
62,Female,Shoes,Footwear,97,Nevada,Winter
45,Female,T-shirt,Clothing,34,Massachusetts,Spring
45,Female,Belt,Accessories,74,Indiana,Fall
49,Female,Jewelry,Accessories,96,Washington,Winter
27,Female,Belt,Accessories,68,Kansas,Summer
63,Female,Belt,Accessories,84,South Carolina,Fall
61,Female,T-shirt,Clothing,57,Vermont,Summer
25,Female,Sneakers,Footwear,84,Wyoming,Fall
33,Female,Sunglasses,Accessories,32,Colorado,Fall
56,Female,Sandals,Footwear,37,West Virginia,Fall
50,Female,Handbag,Accessories,58,Connecticut,Summer
45,Female,Socks,Clothing,74,Oregon,Fall
45,Female,Hoodie,Clothing,99,Idaho,Summer
65,Female,Sweater,Clothing,81,Arkansas,Fall
63,Female,Pants,Clothing,76,Kansas,Fall
70,Female,Sneakers,Footwear,98,Michigan,Summer
53,Female,Gloves,Accessories,91,Arkansas,Summer
22,Female,T-shirt,Clothing,79,Pennsylvania,Summer
26,Female,Backpack,Accessories,83,Virginia,Summer
23,Female,Coat,Outerwear,90,Minnesota,Spring
25,Female,Coat,Outerwear,20,Nevada,Winter
69,Female,Sandals,Footwear,21,Montana,Spring
36,Female,Backpack,Accessories,60,Nebraska,Fall
21,Female,Sweater,Clothing,31,Indiana,Winter
57,Female,Shorts,Clothing,40,New Jersey,Fall
60,Female,Sunglasses,Accessories,26,Wisconsin,Winter
44,Female,Shirt,Clothing,98,Minnesota,Fall
31,Female,Shoes,Footwear,51,New Jersey,Spring
57,Female,Hat,Accessories,95,Oklahoma,Fall
39,Female,Scarf,Accessories,36,Wisconsin,Summer
48,Female,Belt,Accessories,52,Rhode Island,Winter
42,Female,T-shirt,Clothing,35,Indiana,Spring
56,Female,Shorts,Clothing,68,Vermont,Fall
28,Female,Pants,Clothing,50,Maine,Winter
40,Female,Sunglasses,Accessories,100,Alabama,Winter
49,Female,Coat,Outerwear,74,Alabama,Winter
37,Female,Hoodie,Clothing,45,Idaho,Winter
22,Female,Dress,Clothing,97,Arkansas,Fall
27,Female,Blouse,Clothing,60,Ohio,Winter
59,Female,Socks,Clothing,25,Illinois,Winter
35,Female,Socks,Clothing,55,Nevada,Spring
58,Female,Shoes,Footwear,99,Texas,Winter
58,Female,Belt,Accessories,45,Nevada,Summer
46,Female,Sweater,Clothing,20,Oklahoma,Spring
43,Female,Pants,Clothing,88,Alabama,Summer
39,Female,Scarf,Accessories,99,South Dakota,Summer
59,Female,Skirt,Clothing,86,Texas,Spring
59,Female,Dress,Clothing,70,Montana,Summer
59,Female,Hat,Accessories,50,Wyoming,Fall
45,Female,Handbag,Accessories,57,New York,Winter
27,Female,Pants,Clothing,69,Oregon,Winter
24,Female,T-shirt,Clothing,94,California,Fall
47,Female,Jacket,Outerwear,24,North Carolina,Spring
70,Female,Scarf,Accessories,79,Kentucky,Spring
58,Female,Hat,Accessories,31,Hawaii,Fall
45,Female,Jacket,Outerwear,67,Illinois,Winter
24,Female,Skirt,Clothing,63,West Virginia,Spring
67,Female,Handbag,Accessories,61,South Carolina,Spring
31,Female,Backpack,Accessories,50,Montana,Summer
52,Female,Coat,Outerwear,82,North Dakota,Spring
29,Female,Belt,Accessories,51,New Mexico,Fall
62,Female,Handbag,Accessories,23,Missouri,Spring
19,Female,Coat,Outerwear,91,West Virginia,Spring
62,Female,Sweater,Clothing,60,South Carolina,Spring
70,Female,Blouse,Clothing,34,West Virginia,Summer
20,Female,Blouse,Clothing,23,Alaska,Spring
67,Female,Belt,Accessories,82,West Virginia,Fall
65,Female,Jacket,Outerwear,73,New Mexico,Fall
45,Female,Shorts,Clothing,32,South Dakota,Spring
26,Female,Hat,Accessories,80,Oklahoma,Spring
36,Female,Pants,Clothing,58,Oklahoma,Summer
36,Female,Blouse,Clothing,82,Alabama,Winter
20,Female,Belt,Accessories,60,Mississippi,Summer
30,Female,Handbag,Accessories,79,Mississippi,Fall
34,Female,Hoodie,Clothing,41,Nebraska,Summer
63,Female,Jacket,Outerwear,39,Colorado,Summer
18,Female,Scarf,Accessories,36,Pennsylvania,Winter
55,Female,Jeans,Clothing,70,Utah,Fall
48,Female,Handbag,Accessories,47,Massachusetts,Summer
45,Female,Jacket,Outerwear,27,Iowa,Winter
29,Female,Hat,Accessories,52,Florida,Summer
55,Female,Sneakers,Footwear,75,Louisiana,Summer
55,Female,Hat,Accessories,30,Kansas,Fall
55,Female,Socks,Clothing,94,Kansas,Spring
48,Female,Scarf,Accessories,68,Kentucky,Summer
42,Female,Socks,Clothing,45,New Mexico,Summer
21,Female,Hat,Accessories,67,North Carolina,Summer
45,Female,Jacket,Outerwear,46,North Dakota,Summer
23,Female,Shorts,Clothing,31,North Dakota,Summer
66,Female,Blouse,Clothing,44,Illinois,Fall
32,Female,Coat,Outerwear,100,Maine,Winter
52,Female,Sweater,Clothing,92,Indiana,Winter
54,Female,Handbag,Accessories,78,North Dakota,Winter
37,Female,T-shirt,Clothing,32,Missouri,Fall
29,Female,Sandals,Footwear,97,Alaska,Fall
47,Female,Gloves,Accessories,95,North Dakota,Summer
47,Female,Shorts,Clothing,64,Connecticut,Spring
42,Female,Sandals,Footwear,35,Wisconsin,Spring
34,Female,Backpack,Accessories,54,New Jersey,Winter
38,Female,Sneakers,Footwear,96,Missouri,Spring
55,Female,Sunglasses,Accessories,58,California,Summer
27,Female,T-shirt,Clothing,23,Washington,Summer
55,Female,Jeans,Clothing,35,Minnesota,Spring
66,Female,Shirt,Clothing,23,California,Summer
44,Female,Hat,Accessories,94,Texas,Winter
39,Female,Blouse,Clothing,45,Montana,Fall
23,Female,Jacket,Outerwear,23,Arizona,Winter
29,Female,Skirt,Clothing,94,Minnesota,Winter
20,Female,Gloves,Accessories,99,Nebraska,Fall
42,Female,T-shirt,Clothing,36,Virginia,Fall
55,Female,Jacket,Outerwear,50,Connecticut,Summer
66,Female,Jacket,Outerwear,81,New Jersey,Spring
24,Female,Shorts,Clothing,31,Kentucky,Winter
62,Female,Hat,Accessories,48,Washington,Fall
28,Female,Handbag,Accessories,91,Florida,Summer
30,Female,Jeans,Clothing,99,Oklahoma,Summer
22,Female,Shoes,Footwear,70,Iowa,Summer
28,Female,T-shirt,Clothing,74,New Hampshire,Winter
35,Female,Jewelry,Accessories,79,Georgia,Fall
45,Female,Handbag,Accessories,33,Mississippi,Fall
43,Female,Shirt,Clothing,49,New Hampshire,Spring
55,Female,Belt,Accessories,96,Washington,Summer
31,Female,Dress,Clothing,66,Ohio,Fall
42,Female,Skirt,Clothing,45,Maryland,Fall
40,Female,Blouse,Clothing,28,Delaware,Spring
39,Female,Jeans,Clothing,48,Tennessee,Summer
41,Female,Hoodie,Clothing,67,Arkansas,Winter
56,Female,T-shirt,Clothing,59,Tennessee,Fall
43,Female,Sunglasses,Accessories,74,New Hampshire,Fall
22,Female,Jacket,Outerwear,81,Minnesota,Spring
47,Female,Shoes,Footwear,26,Florida,Spring
50,Female,Handbag,Accessories,61,Tennessee,Summer
58,Female,Sweater,Clothing,23,California,Winter
50,Female,Scarf,Accessories,33,Oregon,Fall
43,Female,Skirt,Clothing,58,Tennessee,Fall
38,Female,Gloves,Accessories,65,North Carolina,Spring
44,Female,T-shirt,Clothing,48,Tennessee,Summer
30,Female,Sandals,Footwear,25,Nebraska,Spring
47,Female,Sweater,Clothing,51,Maine,Winter
30,Female,Belt,Accessories,31,Illinois,Summer
49,Female,Hoodie,Clothing,99,Colorado,Winter
56,Female,Socks,Clothing,25,Pennsylvania,Winter
70,Female,Sandals,Footwear,52,Minnesota,Spring
22,Female,Blouse,Clothing,47,Nevada,Spring
51,Female,Boots,Footwear,98,Connecticut,Fall
22,Female,Hat,Accessories,46,Ohio,Winter
37,Female,Shirt,Clothing,32,Kentucky,Winter
49,Female,Shorts,Clothing,75,Minnesota,Fall
61,Female,Handbag,Accessories,51,Tennessee,Summer
41,Female,Dress,Clothing,52,North Dakota,Summer
57,Female,Hat,Accessories,66,Minnesota,Winter
34,Female,Sweater,Clothing,35,Nebraska,Spring
27,Female,Coat,Outerwear,43,Delaware,Fall
39,Female,Hoodie,Clothing,24,Minnesota,Summer
62,Female,Jewelry,Accessories,83,Rhode Island,Winter
34,Female,T-shirt,Clothing,62,Michigan,Fall
53,Female,Pants,Clothing,78,New Jersey,Spring
35,Female,Sweater,Clothing,61,South Dakota,Spring
38,Female,Pants,Clothing,57,North Carolina,Fall
32,Female,Socks,Clothing,70,Oregon,Summer
47,Female,Hoodie,Clothing,57,Montana,Fall
53,Female,Scarf,Accessories,74,New Jersey,Winter
60,Female,Dress,Clothing,90,Arizona,Fall
31,Female,Sandals,Footwear,98,Vermont,Spring
44,Female,Dress,Clothing,43,Colorado,Winter
29,Female,Pants,Clothing,37,Tennessee,Winter
19,Female,Blouse,Clothing,38,New Jersey,Summer
54,Female,Jeans,Clothing,60,Montana,Winter
40,Female,Pants,Clothing,55,Montana,Winter
39,Female,Sunglasses,Accessories,51,Nevada,Fall
44,Female,Backpack,Accessories,71,Nevada,Winter
22,Female,Hoodie,Clothing,61,Louisiana,Spring
30,Female,Boots,Footwear,65,Illinois,Summer
69,Female,Gloves,Accessories,34,South Carolina,Fall
28,Female,Blouse,Clothing,87,Washington,Summer
57,Female,Sweater,Clothing,79,Nebraska,Spring
46,Female,Dress,Clothing,46,Alabama,Spring
48,Female,Socks,Clothing,72,Montana,Summer
24,Female,Shirt,Clothing,93,Minnesota,Summer
50,Female,Sandals,Footwear,76,Ohio,Summer
29,Female,Shoes,Footwear,56,New York,Winter
61,Female,Sandals,Footwear,83,Indiana,Fall
34,Female,Gloves,Accessories,90,Delaware,Winter
27,Female,Boots,Footwear,94,Connecticut,Spring
38,Female,Blouse,Clothing,68,New York,Fall
25,Female,Sandals,Footwear,53,Alabama,Spring
54,Female,Coat,Outerwear,35,Massachusetts,Summer
53,Female,Jacket,Outerwear,30,South Carolina,Summer
23,Female,Jewelry,Accessories,26,West Virginia,Winter
19,Female,Hat,Accessories,60,Kentucky,Winter
57,Female,Shoes,Footwear,30,New Jersey,Summer
19,Female,Coat,Outerwear,91,New York,Winter
33,Female,Boots,Footwear,71,Massachusetts,Spring
33,Female,Scarf,Accessories,64,Florida,Summer
38,Female,Hat,Accessories,54,Michigan,Summer
47,Female,Socks,Clothing,35,Oregon,Fall
39,Female,T-shirt,Clothing,38,Michigan,Winter
32,Female,Jewelry,Accessories,69,Washington,Fall
27,Female,Skirt,Clothing,96,Alaska,Winter
67,Female,Socks,Clothing,73,Montana,Winter
46,Female,Belt,Accessories,49,New Mexico,Summer
36,Female,Boots,Footwear,44,Connecticut,Summer
62,Female,Socks,Clothing,93,Alaska,Spring
31,Female,Pants,Clothing,72,Ohio,Summer
68,Female,Socks,Clothing,91,Montana,Summer
57,Female,Belt,Accessories,83,Nebraska,Winter
22,Female,Jacket,Outerwear,62,Oklahoma,Winter
26,Female,Shirt,Clothing,71,Kentucky,Fall
43,Female,Gloves,Accessories,93,Idaho,Summer
45,Female,Handbag,Accessories,63,Maryland,Fall
64,Female,Sweater,Clothing,96,Tennessee,Fall
28,Female,Skirt,Clothing,78,Michigan,Spring
47,Female,Dress,Clothing,24,Tennessee,Summer
53,Female,Pants,Clothing,63,Rhode Island,Summer
42,Female,Hat,Accessories,58,Florida,Fall
51,Female,Boots,Footwear,55,Louisiana,Spring
62,Female,Sandals,Footwear,58,Arkansas,Fall
18,Female,Coat,Outerwear,28,Kentucky,Winter
48,Female,Blouse,Clothing,37,Kansas,Spring
20,Female,Shorts,Clothing,78,Vermont,Spring
32,Female,Blouse,Clothing,73,Nevada,Fall
26,Female,Jacket,Outerwear,20,Oklahoma,Spring
31,Female,Shirt,Clothing,60,Alabama,Winter
55,Female,Handbag,Accessories,71,Louisiana,Fall
49,Female,T-shirt,Clothing,89,Ohio,Fall
42,Female,Hoodie,Clothing,53,Texas,Fall
64,Female,Jewelry,Accessories,87,Maryland,Summer
68,Female,Jewelry,Accessories,37,West Virginia,Spring
68,Female,Hoodie,Clothing,37,Ohio,Fall
41,Female,Scarf,Accessories,78,Indiana,Spring
51,Female,Shoes,Footwear,23,Wyoming,Spring
44,Female,Jeans,Clothing,73,Michigan,Spring
27,Female,Jewelry,Accessories,27,Maine,Fall
36,Female,Coat,Outerwear,59,Utah,Winter
19,Female,Backpack,Accessories,53,Iowa,Spring
49,Female,Socks,Clothing,42,Maryland,Summer
18,Female,Scarf,Accessories,45,Texas,Fall
36,Female,Sunglasses,Accessories,89,Ohio,Winter
36,Female,Socks,Clothing,85,North Dakota,Fall
19,Female,Coat,Outerwear,69,West Virginia,Summer
43,Female,Sandals,Footwear,66,North Carolina,Spring
31,Female,Blouse,Clothing,42,Georgia,Summer
63,Female,Dress,Clothing,40,Kansas,Spring
41,Female,Pants,Clothing,82,Maine,Winter
48,Female,Sneakers,Footwear,88,South Carolina,Spring
68,Female,Boots,Footwear,99,South Carolina,Summer
53,Female,Handbag,Accessories,85,Kentucky,Spring
36,Female,Handbag,Accessories,57,Arizona,Fall
46,Female,Sweater,Clothing,56,New York,Summer
21,Female,Sandals,Footwear,79,New Hampshire,Winter
52,Female,Socks,Clothing,67,Ohio,Summer
66,Female,Gloves,Accessories,61,Hawaii,Winter
19,Female,Hoodie,Clothing,37,Texas,Winter
44,Female,Dress,Clothing,75,Illinois,Fall
50,Female,Shirt,Clothing,21,Massachusetts,Winter
51,Female,Shorts,Clothing,89,North Carolina,Winter
25,Female,Sandals,Footwear,24,West Virginia,Fall
62,Female,Sweater,Clothing,27,Delaware,Spring
48,Female,Dress,Clothing,26,Idaho,Summer
62,Female,Boots,Footwear,82,Oregon,Spring
22,Female,Pants,Clothing,28,Maine,Winter
48,Female,Gloves,Accessories,65,South Dakota,Fall
48,Female,Pants,Clothing,82,New Mexico,Winter
62,Female,Scarf,Accessories,38,Washington,Winter
24,Female,Shorts,Clothing,33,Georgia,Spring
39,Female,Shoes,Footwear,38,Idaho,Summer
35,Female,Handbag,Accessories,48,Colorado,Spring
47,Female,Sandals,Footwear,35,Kentucky,Summer
22,Female,Socks,Clothing,29,New Jersey,Fall
38,Female,Shirt,Clothing,48,Oregon,Fall
53,Female,Shoes,Footwear,87,Nebraska,Fall
31,Female,Backpack,Accessories,62,Massachusetts,Fall
31,Female,Shirt,Clothing,96,Nebraska,Spring
65,Female,Handbag,Accessories,41,Hawaii,Fall
48,Female,Jewelry,Accessories,42,Indiana,Winter
18,Female,Shirt,Clothing,57,Illinois,Winter
46,Female,Handbag,Accessories,65,Colorado,Spring
52,Female,Pants,Clothing,54,Pennsylvania,Fall
50,Female,T-shirt,Clothing,22,Ohio,Winter
49,Female,Sneakers,Footwear,96,Pennsylvania,Fall
69,Female,Jewelry,Accessories,81,Mississippi,Summer
36,Female,Shirt,Clothing,46,Kentucky,Fall
30,Female,Blouse,Clothing,74,Alaska,Spring
25,Female,Sneakers,Footwear,50,Georgia,Winter
19,Female,Dress,Clothing,80,South Dakota,Winter
34,Female,Boots,Footwear,56,South Carolina,Summer
29,Female,Skirt,Clothing,69,Tennessee,Winter
50,Female,Shirt,Clothing,97,Colorado,Spring
31,Female,Shorts,Clothing,66,Wisconsin,Winter
41,Female,Hat,Accessories,70,Georgia,Spring
52,Female,Shoes,Footwear,50,Maryland,Winter
27,Female,Pants,Clothing,85,New Jersey,Spring
49,Female,Backpack,Accessories,59,Nevada,Summer
69,Female,Pants,Clothing,74,Michigan,Summer
45,Female,Sunglasses,Accessories,38,Wyoming,Winter
20,Female,Sweater,Clothing,99,Massachusetts,Spring
25,Female,Blouse,Clothing,97,Washington,Spring
38,Female,Scarf,Accessories,67,Maine,Summer
55,Female,T-shirt,Clothing,20,Montana,Winter
62,Female,Sunglasses,Accessories,45,Oklahoma,Spring
54,Female,Shoes,Footwear,52,North Dakota,Winter
61,Female,Pants,Clothing,68,Connecticut,Fall
50,Female,Sneakers,Footwear,98,Texas,Fall
65,Female,Shoes,Footwear,83,Delaware,Fall
68,Female,Shorts,Clothing,51,Mississippi,Summer
55,Female,Handbag,Accessories,21,Minnesota,Spring
57,Female,Handbag,Accessories,92,Georgia,Spring
56,Female,Shoes,Footwear,63,Iowa,Spring
29,Female,Jewelry,Accessories,56,New York,Spring
24,Female,Shorts,Clothing,95,Nevada,Spring
59,Female,Blouse,Clothing,66,Virginia,Winter
62,Female,Coat,Outerwear,28,Idaho,Spring
58,Female,Hat,Accessories,83,Colorado,Winter
64,Female,Socks,Clothing,55,Wisconsin,Fall
48,Female,Sandals,Footwear,28,Connecticut,Spring
60,Female,Scarf,Accessories,79,Kansas,Summer
52,Female,Scarf,Accessories,31,Pennsylvania,Summer
63,Female,Blouse,Clothing,37,Utah,Fall
44,Female,T-shirt,Clothing,34,Oregon,Summer
63,Female,Shoes,Footwear,74,West Virginia,Winter
66,Female,Gloves,Accessories,31,Montana,Spring
22,Female,Sunglasses,Accessories,66,Kentucky,Winter
62,Female,Shoes,Footwear,99,Minnesota,Spring
39,Female,Dress,Clothing,55,Louisiana,Spring
25,Female,Blouse,Clothing,23,Delaware,Spring
70,Female,Sweater,Clothing,88,Arizona,Fall
52,Female,Jacket,Outerwear,26,Nevada,Summer
68,Female,Backpack,Accessories,94,Alaska,Summer
18,Female,Shorts,Clothing,25,Utah,Fall
18,Female,Socks,Clothing,96,Kansas,Fall
63,Female,Sneakers,Footwear,29,North Carolina,Spring
47,Female,Sneakers,Footwear,36,Maryland,Winter
43,Female,Blouse,Clothing,90,Maine,Summer
60,Female,Gloves,Accessories,38,Illinois,Summer
49,Female,Handbag,Accessories,52,Pennsylvania,Spring
28,Female,Jeans,Clothing,88,Alaska,Spring
32,Female,Scarf,Accessories,56,New Mexico,Summer
29,Female,Sandals,Footwear,71,Arkansas,Spring
35,Female,Sandals,Footwear,94,Alaska,Fall
23,Female,Dress,Clothing,97,Louisiana,Winter
70,Female,Skirt,Clothing,27,North Dakota,Summer
23,Female,Shorts,Clothing,28,Rhode Island,Spring
43,Female,Jeans,Clothing,67,Connecticut,Fall
29,Female,Socks,Clothing,70,New York,Fall
61,Female,Coat,Outerwear,95,Kentucky,Fall
29,Female,Boots,Footwear,24,Maine,Spring
66,Female,Belt,Accessories,35,Missouri,Winter
46,Female,Shoes,Footwear,22,Georgia,Winter
34,Female,Scarf,Accessories,66,Arizona,Fall
51,Female,Blouse,Clothing,83,New Hampshire,Summer
26,Female,Dress,Clothing,95,Georgia,Fall
23,Female,Shorts,Clothing,41,California,Summer
52,Female,Blouse,Clothing,77,Arizona,Summer
39,Female,Sneakers,Footwear,52,Florida,Fall
39,Female,Gloves,Accessories,41,New York,Winter
33,Female,Hoodie,Clothing,28,Idaho,Winter
33,Female,Sweater,Clothing,90,Virginia,Summer
23,Female,Sunglasses,Accessories,55,Michigan,Spring
31,Female,Belt,Accessories,73,New Hampshire,Spring
27,Female,Dress,Clothing,87,South Dakota,Fall
48,Female,Jacket,Outerwear,89,South Dakota,Winter
61,Female,Boots,Footwear,82,New Jersey,Spring
63,Female,Sandals,Footwear,80,Wyoming,Spring
19,Female,Scarf,Accessories,87,Alabama,Summer
21,Female,Blouse,Clothing,41,South Dakota,Spring
28,Female,Hoodie,Clothing,83,South Carolina,Spring
29,Female,Sunglasses,Accessories,71,New Mexico,Summer
23,Female,Hoodie,Clothing,76,Connecticut,Spring
37,Female,Scarf,Accessories,34,Kansas,Spring
67,Female,Dress,Clothing,81,South Carolina,Spring
34,Female,T-shirt,Clothing,47,North Carolina,Summer
58,Female,Skirt,Clothing,36,Wyoming,Summer
45,Female,Jeans,Clothing,51,Louisiana,Spring
63,Female,Hoodie,Clothing,86,Louisiana,Fall
68,Female,Jeans,Clothing,41,Alabama,Fall
41,Female,Sandals,Footwear,90,Minnesota,Fall
50,Female,Hat,Accessories,93,New Mexico,Fall
24,Female,Gloves,Accessories,56,Tennessee,Fall
21,Female,Socks,Clothing,39,New Mexico,Summer
18,Female,Jacket,Outerwear,86,Texas,Fall
63,Female,T-shirt,Clothing,82,Washington,Spring
47,Female,Sandals,Footwear,29,Michigan,Summer
58,Female,Hat,Accessories,27,Minnesota,Fall
46,Female,Gloves,Accessories,25,Delaware,Spring
35,Female,Dress,Clothing,31,California,Winter
42,Female,Hoodie,Clothing,23,Wisconsin,Winter
48,Female,Belt,Accessories,47,Kentucky,Fall
28,Female,Gloves,Accessories,67,Nevada,Fall
44,Female,Scarf,Accessories,75,North Carolina,Winter
60,Female,Sandals,Footwear,82,Louisiana,Summer
38,Female,Sneakers,Footwear,32,New Jersey,Summer
46,Female,Dress,Clothing,41,Wisconsin,Fall
39,Female,Jewelry,Accessories,89,Arkansas,Winter
22,Female,Hat,Accessories,82,Texas,Fall
44,Female,Scarf,Accessories,99,Illinois,Winter
69,Female,Blouse,Clothing,98,Mississippi,Fall
39,Female,Belt,Accessories,54,Delaware,Winter
53,Female,Blouse,Clothing,88,Georgia,Summer
52,Female,T-shirt,Clothing,43,Kansas,Summer
65,Female,Hat,Accessories,73,Oklahoma,Winter
48,Female,Hat,Accessories,50,New Jersey,Fall
27,Female,Sneakers,Footwear,73,Utah,Spring
39,Female,Gloves,Accessories,51,Montana,Spring
59,Female,Socks,Clothing,22,Ohio,Winter
52,Female,Sandals,Footwear,32,Colorado,Fall
50,Female,Sandals,Footwear,38,California,Summer
32,Female,Boots,Footwear,66,Utah,Winter
40,Female,Backpack,Accessories,20,Kansas,Spring
26,Female,Coat,Outerwear,44,Illinois,Summer
47,Female,Sunglasses,Accessories,31,Minnesota,Spring
51,Female,Jacket,Outerwear,45,New York,Fall
47,Female,Dress,Clothing,71,Arizona,Summer
53,Female,Scarf,Accessories,96,Tennessee,Fall
35,Female,Blouse,Clothing,32,Arkansas,Winter
38,Female,Backpack,Accessories,90,Colorado,Summer
69,Female,Jewelry,Accessories,68,Nevada,Spring
47,Female,Shorts,Clothing,45,Kansas,Winter
31,Female,Skirt,Clothing,67,New York,Winter
68,Female,Skirt,Clothing,57,Minnesota,Fall
51,Female,Jeans,Clothing,60,Ohio,Summer
20,Female,Handbag,Accessories,32,Arizona,Spring
27,Female,Handbag,Accessories,29,Kentucky,Fall
67,Female,Coat,Outerwear,20,Minnesota,Spring
21,Female,Jewelry,Accessories,98,Arkansas,Winter
20,Female,Sweater,Clothing,27,Wyoming,Fall
35,Female,Jacket,Outerwear,67,North Dakota,Spring
58,Female,Shoes,Footwear,82,Alabama,Winter
28,Female,T-shirt,Clothing,72,Mississippi,Fall
27,Female,Sandals,Footwear,77,Illinois,Fall
19,Female,Shoes,Footwear,74,Arkansas,Winter
63,Female,Sandals,Footwear,39,Kansas,Winter
69,Female,Shorts,Clothing,80,Rhode Island,Spring
65,Female,Backpack,Accessories,59,Florida,Summer
63,Female,Jacket,Outerwear,68,Missouri,Fall
28,Female,Socks,Clothing,77,North Carolina,Fall
67,Female,Jewelry,Accessories,50,Alabama,Winter
51,Female,Pants,Clothing,45,Washington,Fall
59,Female,Blouse,Clothing,71,Michigan,Summer
25,Female,Socks,Clothing,52,Washington,Fall
31,Female,Shoes,Footwear,50,Vermont,Winter
62,Female,Handbag,Accessories,66,Illinois,Summer
51,Female,Sandals,Footwear,81,New York,Fall
32,Female,Socks,Clothing,28,Rhode Island,Summer
35,Female,Handbag,Accessories,65,Washington,Winter
70,Female,Hat,Accessories,80,Virginia,Winter
19,Female,Jewelry,Accessories,94,Wisconsin,Spring
32,Female,Backpack,Accessories,30,Michigan,Fall
56,Female,Shirt,Clothing,45,Texas,Fall
53,Female,Coat,Outerwear,91,Idaho,Summer
22,Female,Sunglasses,Accessories,36,Iowa,Winter
26,Female,Gloves,Accessories,73,Connecticut,Fall
42,Female,Shirt,Clothing,60,Wyoming,Fall
30,Female,Socks,Clothing,77,Mississippi,Winter
29,Female,Skirt,Clothing,86,Pennsylvania,Spring
47,Female,Shorts,Clothing,42,Tennessee,Summer
59,Female,Sandals,Footwear,70,Louisiana,Spring
34,Female,Shirt,Clothing,44,Arkansas,Summer
52,Female,Sunglasses,Accessories,91,West Virginia,Spring
47,Female,Jewelry,Accessories,30,South Carolina,Fall
24,Female,Blouse,Clothing,23,Kansas,Fall
63,Female,Sandals,Footwear,21,Michigan,Summer
59,Female,Coat,Outerwear,34,Alabama,Spring
66,Female,Blouse,Clothing,46,South Dakota,Summer
45,Female,Sweater,Clothing,41,Rhode Island,Winter
38,Female,Skirt,Clothing,33,Florida,Fall
63,Female,Blouse,Clothing,48,Connecticut,Fall
55,Female,Hoodie,Clothing,66,Pennsylvania,Winter
25,Female,Skirt,Clothing,54,California,Spring
51,Female,Backpack,Accessories,55,Oklahoma,Fall
